,decile,EQ,Social_Search_Impressions,Social_Search_Working_cost,Digital_Impressions,Digital_Working_cost,Print_Impressions.Ads40,Print_Working_Cost.Ads50,OOH_Impressions,OOH_Working_Cost,SOS_pct,Digital_Impressions_pct,CCFOT,Median_Temp,Median_Rainfall,Fuel_Price,Inflation,Trade_Invest,Brand_Equity,Avg_EQ_Price,Any_Promo_pct_ACV,Any_Feat_pct_ACV,Any_Disp_pct_ACV,EQ_Base_Price,Est_ACV_Selling,pct_ACV,Avg_no_of_Items,pct_PromoMarketDollars_Category,RPI_Category,Magazine_Impressions_pct,TV_GRP,Competitor1_RPI,Competitor2_RPI,Competitor3_RPI,Competitor4_RPI,EQ_Category,EQ_Subcategory,pct_PromoMarketDollars_Subcategory,RPI_Subcategory
207,207,965.5553393569644,19514429.42857143,63867.32142857143,6791949.785714285,230303.2142857143,196766.92857142858,92407.5,461277351.8214286,1707698.7857142857,27.071428571428573,30.714285714285715,59.357142857142854,56.892857142857146,0.5502700000000001,8.366357142857144,0.07293639285714285,4614.571428571428,43.10142857142857,52.645,9.4045,3.8917857142857133,2.259464285714286,1.5663214285714286,540662222.4285715,29.970714285714287,2.524614285714286,0.2602021428571429,40.49842857142857,50.332142857142856,30.79821428571429,106.1389285714286,38.44321428571429,45.73214285714285,70.52535714285715,6460458.035714285,566190.1071428572,0.21907142857142853,39.77964285714285
208,208,760.0235076025,20119067.85714286,64954.46428571428,6542231.5,211874.67857142858,207338.67857142858,102514.32142857143,447252918.21428573,1676645.4285714286,27.285714285714285,26.607142857142858,54.535714285714285,56.82142857142857,0.5046796428571427,8.56875,0.07273932142857144,4598.821428571428,43.40392857142858,52.063571428571436,7.491285714285715,3.985357142857143,2.4729285714285716,1.5583928571428574,565738316.25,28.977857142857143,2.610921428571429,0.27982607142857147,39.83392857142858,53.69357142857142,30.431428571428576,105.52892857142855,38.53035714285714,46.06642857142857,69.73321428571428,6742599.285714285,558187.1785714285,0.2420071428571428,39.45678571428572
209,209,617.0231412895,20112274.35714286,62284.96428571428,5723705.428571428,247784.42857142858,218277.42857142858,84407.57142857143,454848921.75,1951008.0357142857,27.928571428571427,24.178571428571427,58.464285714285715,54.92857142857143,0.5020542857142857,8.75192857142857,0.06873653571428572,5643.785714285715,43.24928571428571,51.376785714285724,8.015571428571429,3.8600000000000003,1.930142857142857,1.5245714285714287,608732098.6785715,29.082499999999992,2.5013214285714294,0.20822214285714286,41.27239285714287,54.49071428571428,29.213928571428575,103.39607142857143,38.41678571428572,45.93321428571429,69.20642857142857,6293807.107142857,530920.3214285715,0.22654642857142854,38.80214285714286
210,210,908.8153277549643,16695672.607142856,57350.82142857143,7143457.142857143,222320.67857142858,201760.0357142857,100002.32142857143,429469246.78571427,2343471.6071428573,20.107142857142858,21.642857142857142,49.857142857142854,54.67857142857143,0.4546471428571429,8.634000000000002,0.06838632142857144,5616.571428571428,43.21642857142857,52.17964285714286,8.364821428571426,3.568571428571429,2.4354285714285715,1.552857142857143,597795790.8571428,30.250714285714285,2.5742714285714277,0.28155928571428573,41.347071428571425,46.65178571428572,29.05214285714285,106.25285714285714,39.05714285714286,45.779285714285706,71.05821428571427,6922502.357142857,572791.25,0.23379999999999998,40.79535714285715
211,211,540.5794205814285,18260535.964285713,62034.28571428572,6560075.857142857,245398.5,216879.82142857142,98841.28571428571,502840357.64285713,1745935.75,25.178571428571427,20.964285714285715,52.464285714285715,56.0,0.448085,8.51357142857143,0.06236353571428571,5234.464285714285,43.19142857142857,50.43928571428571,7.46242857142857,3.6542857142857135,2.475464285714286,1.5544999999999998,643579744.5714285,29.71678571428571,2.527917857142857,0.20645607142857142,40.769285714285715,54.237500000000004,29.521428571428572,104.09785714285715,38.865,46.45178571428572,69.04428571428572,7507953.428571428,555421.8214285715,0.24056428571428576,40.646071428571425
212,212,312.2328763660715,15655312.964285715,63219.607142857145,6384446.107142857,222272.2142857143,181051.32142857142,99653.25,454452658.96428573,1929447.4285714286,24.107142857142858,21.928571428571427,59.607142857142854,57.5,0.45123785714285713,8.496964285714286,0.0646175357142857,4747.964285714285,43.07678571428571,48.98071428571428,8.697285714285714,3.5739285714285716,2.148392857142857,1.5576071428571427,553683671.3571428,31.00214285714286,2.615946428571428,0.21887857142857142,41.231035714285724,53.87500000000001,24.80857142857143,108.07071428571429,38.49821428571429,46.19500000000001,69.60607142857143,6295675.892857143,578255.2857142857,0.19251785714285716,40.71964285714286
213,213,356.16977401175,15129219.82142857,59455.96428571428,7415872.25,223528.39285714287,202973.39285714287,95221.28571428571,428801802.53571427,1851403.4285714286,24.535714285714285,23.535714285714285,56.67857142857143,55.57142857142857,0.42604464285714283,8.349678571428573,0.07223199999999999,5625.25,43.16285714285715,51.80392857142858,8.17067857142857,4.114285714285714,2.0914642857142858,1.5503928571428571,507743752.03571427,33.253928571428574,2.5387785714285718,0.20049750000000005,40.609464285714296,48.63999999999999,29.451428571428572,107.79107142857143,38.86749999999999,45.9375,71.13785714285714,6330762.464285715,543714.6428571428,0.24206428571428576,40.458214285714284
214,214,802.73459628025,21279116.285714287,68450.89285714286,7600456.535714285,221774.14285714287,198736.32142857142,116758.85714285714,447606055.35714287,2009218.642857143,17.142857142857142,25.392857142857142,61.67857142857143,59.142857142857146,0.45714107142857147,8.502964285714286,0.07486971428571429,4734.535714285715,43.32964285714286,50.514285714285734,8.380107142857145,3.6799999999999993,2.1068928571428573,1.5670357142857145,639975844.4285715,29.898928571428574,2.548957142857143,0.23917857142857143,40.15957142857143,54.004999999999995,29.873214285714283,105.74357142857139,38.51607142857143,45.826428571428586,70.67571428571428,6177091.107142857,567664.1785714285,0.22560357142857138,40.83107142857142
215,215,551.1121994236071,18681325.75,62113.17857142857,6901459.964285715,211257.07142857142,148265.7857142857,88007.89285714286,442325677.03571427,2169002.6785714286,26.25,24.142857142857142,51.92857142857143,57.0,0.5118821428571427,8.616607142857143,0.07135964285714284,4613.392857142857,43.345714285714294,51.430714285714274,10.074321428571427,3.6157142857142865,2.5431428571428576,1.5602142857142856,599909153.7142857,27.85071428571428,2.520357142857143,0.22837642857142854,41.40082142857143,47.919642857142854,26.04321428571428,105.39964285714287,38.835,45.67178571428571,70.71785714285714,7036767.357142857,574849.7142857143,0.2334285714285714,39.949999999999996
216,216,492.2912738814642,21907791.89285714,58727.07142857143,7997779.785714285,220968.35714285713,219659.9642857143,85152.92857142857,461667401.1785714,2001079.6785714286,29.571428571428573,26.607142857142858,56.785714285714285,58.535714285714285,0.44194857142857125,8.635642857142857,0.05908232142857143,6547.035714285715,43.12571428571429,50.971785714285716,8.74307142857143,3.636428571428573,2.6570357142857133,1.5392857142857144,622981445.4642857,30.385714285714297,2.5681571428571424,0.25175285714285717,40.45296428571429,50.472142857142856,28.99892857142857,106.93892857142855,37.78642857142857,45.00428571428572,70.45714285714287,6649861.357142857,467238.25,0.22377857142857144,38.94214285714286
217,217,602.9216267947859,21570818.67857143,68701.89285714286,6041781.035714285,181252.39285714287,207373.60714285713,104278.0,378521442.89285713,1965925.607142857,26.392857142857142,29.357142857142858,61.964285714285715,58.035714285714285,0.5458625,8.413285714285715,0.0763074285714286,5740.928571428572,43.37142857142856,51.29178571428572,8.078464285714286,4.286428571428571,2.401035714285714,1.568107142857143,566331302.5714285,27.550357142857145,2.547025,0.2082375,40.63071428571429,48.58035714285713,29.984285714285715,107.34642857142856,38.44285714285714,46.93,73.49428571428572,6333959.535714285,537776.3928571428,0.1995428571428571,38.38357142857143
218,218,550.0108274193213,19154947.75,57689.357142857145,6063617.464285715,203533.85714285713,203165.64285714287,87901.32142857143,446100473.75,2242779.8214285714,21.964285714285715,20.714285714285715,53.92857142857143,52.92857142857143,0.5569603571428571,8.406571428571429,0.07398732142857145,5947.214285714285,43.174642857142864,51.38928571428572,7.196785714285716,3.561428571428572,2.203714285714286,1.5262500000000003,592626971.6785715,32.79071428571429,2.478032142857143,0.23714892857142855,40.11782142857144,52.29892857142857,31.062857142857144,109.41821428571428,39.25892857142857,46.410000000000004,71.54714285714286,6928271.071428572,482543.3214285714,0.2420214285714286,40.69607142857143
219,219,609.7595442402859,21021831.785714287,61052.142857142855,6412129.571428572,229813.7142857143,187362.7857142857,84758.60714285714,440957331.9285714,2291490.535714286,23.821428571428573,24.071428571428573,60.785714285714285,54.32142857142857,0.5379003571428572,8.519928571428572,0.06009289285714286,5436.357142857143,43.01321428571429,49.53357142857142,7.83257142857143,3.9267857142857134,2.4943571428571434,1.5331785714285715,587318194.4642857,31.71892857142857,2.5260107142857144,0.22832964285714288,40.774928571428575,50.45285714285713,28.41357142857143,106.6664285714286,38.568928571428565,46.17964285714287,71.68357142857144,6350733.642857143,532825.8571428572,0.20981785714285714,39.86821428571428
220,220,529.7954821325,19767967.39285714,58135.53571428572,6959683.25,235800.17857142858,189623.9642857143,112019.10714285714,365232009.64285713,1839956.7857142857,25.642857142857142,26.678571428571427,55.75,56.25,0.47116607142857153,8.730357142857144,0.06590764285714286,5965.142857142857,43.18607142857144,51.814285714285724,8.476821428571428,3.7378571428571434,2.2998928571428574,1.558392857142857,627793098.6071428,27.039999999999996,2.4565964285714292,0.2061953571428572,40.57864285714287,53.969285714285725,30.083214285714288,104.91321428571429,39.47107142857143,45.85571428571429,71.19285714285715,6897865.0,615168.25,0.23479999999999998,39.198214285714286
221,221,743.8194698464284,22348230.42857143,56651.142857142855,6159492.428571428,162443.35714285713,166191.14285714287,90478.89285714286,492399265.64285713,1919647.5357142857,30.928571428571427,25.678571428571427,55.285714285714285,51.107142857142854,0.47604857142857154,8.404785714285712,0.07151996428571428,4625.5,43.10142857142857,50.83892857142859,9.492785714285715,3.895714285714287,2.2471785714285715,1.5591428571428572,579624699.5357143,29.91607142857143,2.5445892857142858,0.26030214285714287,40.81242857142859,48.419642857142854,27.126071428571418,108.01714285714284,38.686785714285705,47.04928571428572,69.58607142857143,6708856.321428572,532117.8928571428,0.20948928571428574,40.111428571428576
222,222,315.9310481280357,17294540.14285714,62035.57142857143,6124160.678571428,197098.75,203272.0357142857,93339.60714285714,427097571.5,1924211.392857143,23.035714285714285,26.821428571428573,50.32142857142857,57.0,0.4504767857142857,8.543035714285713,0.06797682142857142,5397.785714285715,43.31785714285713,53.028571428571425,7.245357142857145,4.056428571428571,2.418392857142858,1.5585357142857146,571144635.2142857,25.836428571428574,2.6353464285714283,0.17507607142857143,41.13564285714286,56.140357142857155,30.862857142857145,104.61714285714285,39.023214285714296,46.30892857142856,71.77178571428571,6424260.178571428,529273.5,0.21512499999999998,39.89571428571429
223,223,616.6317545541426,19984540.285714287,60766.28571428572,5518312.678571428,239499.39285714287,179857.42857142858,97196.35714285714,484874576.5714286,2057254.642857143,22.857142857142858,25.75,52.07142857142857,54.67857142857143,0.5401517857142858,8.494464285714285,0.07046917857142856,5512.571428571428,43.120357142857145,49.252857142857145,9.639178571428571,3.700714285714286,2.2483214285714292,1.5562499999999997,522686537.0,30.583928571428576,2.581017857142857,0.28103178571428566,40.53814285714286,48.985,29.964285714285715,107.68392857142858,39.498928571428564,46.04821428571428,70.39964285714287,6596157.964285715,588194.8571428572,0.19644642857142852,40.74107142857143
224,224,488.54771474007157,22295388.89285714,63306.892857142855,7707870.785714285,191127.57142857142,189534.82142857142,88435.14285714286,477756531.6785714,1899187.892857143,27.428571428571427,29.035714285714285,59.42857142857143,58.607142857142854,0.5786053571428571,8.567499999999997,0.07348707142857143,6170.464285714285,43.243571428571435,52.07821428571428,8.231964285714286,3.485714285714286,2.3417499999999998,1.515785714285714,572861078.0,31.59464285714285,2.531117857142857,0.24235750000000006,40.139785714285715,51.08107142857143,27.529285714285717,105.18999999999997,39.56785714285714,46.032500000000006,72.64214285714287,5611969.75,514210.03571428574,0.22225714285714288,40.54392857142857
225,225,720.7357915528573,17369838.535714287,69657.57142857143,6498342.214285715,179156.0357142857,203132.67857142858,101701.17857142857,490564333.71428573,1750787.5714285714,26.107142857142858,26.571428571428573,61.035714285714285,56.857142857142854,0.5443564285714285,8.547035714285716,0.06984682142857143,5677.428571428572,43.28607142857141,51.87678571428571,8.109964285714286,3.888571428571428,2.1008214285714293,1.5521071428571431,577185974.0357143,29.029285714285713,2.5789928571428575,0.2754089285714285,40.55264285714286,46.41821428571428,29.069285714285716,109.18607142857142,39.20428571428572,45.588571428571434,70.9817857142857,6013166.535714285,534175.5357142857,0.21976785714285715,39.817142857142855
226,226,557.8875438922857,20863670.785714287,64393.0,7055773.214285715,235332.10714285713,178264.42857142858,87748.53571428571,477323938.89285713,2300496.6071428573,26.821428571428573,28.785714285714285,66.28571428571429,50.75,0.5459585714285715,8.607321428571428,0.08393103571428571,6526.821428571428,43.18892857142856,50.68785714285714,7.762714285714283,4.1049999999999995,2.399857142857143,1.5591071428571428,575854686.9285715,26.761071428571427,2.5541035714285725,0.22504821428571423,41.20603571428571,50.56964285714287,29.417499999999993,106.79535714285713,38.400714285714294,46.342500000000015,70.58571428571427,6107654.25,476859.0714285714,0.2036464285714286,39.283214285714294
227,227,867.2227108349643,17898746.464285713,67670.03571428571,7177319.678571428,221759.60714285713,215491.60714285713,93005.42857142857,502345429.46428573,2084588.2857142857,23.178571428571427,27.142857142857142,53.464285714285715,60.07142857142857,0.5046264285714287,8.528321428571427,0.07396335714285714,5225.321428571428,43.21999999999999,49.32535714285715,9.99460714285714,3.8882142857142865,2.5765357142857144,1.5524285714285713,483530755.71428573,32.16,2.5095785714285723,0.16412035714285714,40.99628571428572,53.154999999999994,25.736071428571428,106.2542857142857,39.65035714285714,46.116428571428585,71.22071428571428,7444433.75,564711.9285714285,0.22730357142857147,38.958214285714284
228,228,822.7090262827502,19967670.07142857,63776.03571428572,5282083.964285715,231037.35714285713,209221.0357142857,89247.25,421465693.75,2014016.2142857143,22.892857142857142,26.142857142857142,49.25,58.25,0.5883892857142856,8.798392857142858,0.04889057142857144,5793.214285714285,43.21892857142857,52.23357142857143,9.433857142857146,4.010357142857143,2.297,1.5397142857142858,503224088.60714287,29.089285714285715,2.578503571428571,0.2421617857142857,40.512857142857136,51.02821428571428,26.957142857142863,107.89928571428577,38.5675,45.693571428571424,72.25749999999998,7184983.214285715,506389.64285714284,0.2524285714285714,42.058928571428574
229,229,628.5623553521071,23279039.5,62906.92857142857,4780855.892857143,231156.32142857142,210784.60714285713,119744.14285714286,464459340.78571427,1864790.0714285714,18.964285714285715,26.821428571428573,52.142857142857146,53.714285714285715,0.5471871428571429,8.697,0.07217135714285715,6226.392857142857,43.07464285714286,53.36071428571429,7.8184999999999985,3.935714285714286,1.8848214285714289,1.5377857142857145,545081877.1785715,29.31571428571429,2.547753571428572,0.1972646428571429,40.37499999999999,52.69821428571428,30.356071428571425,105.04035714285713,37.01214285714286,46.59535714285715,70.39964285714287,6346976.607142857,566284.1428571428,0.19996428571428573,40.18178571428571
230,230,546.9126126073928,23715225.39285714,64039.5,6062682.0,225247.5,194258.92857142858,107150.32142857143,482950086.53571427,1766416.25,28.428571428571427,23.714285714285715,55.214285714285715,55.214285714285715,0.5425907142857141,8.524214285714283,0.06707285714285714,5811.928571428572,43.040714285714294,52.85214285714288,8.68132142857143,3.8010714285714284,2.4553928571428574,1.5452499999999993,623581616.1785715,29.08714285714286,2.5820321428571433,0.21409500000000006,40.70346428571429,54.49428571428571,29.89035714285714,105.27178571428574,38.03464285714285,46.80642857142857,71.55107142857145,5749129.964285715,584053.8928571428,0.22187500000000004,41.528214285714284
231,231,381.5034413197406,15267804.25925926,63711.96296296296,7327963.37037037,263210.85185185185,195660.40740740742,95688.0,483507951.2222222,2077043.0,24.59259259259259,24.22222222222222,54.111111111111114,54.629629629629626,0.4471333333333334,8.338074074074074,0.06583137037037036,5995.444444444444,43.192962962962966,52.60444444444444,8.670407407407408,3.691851851851852,2.194370370370371,1.5333333333333332,543020651.074074,31.465925925925923,2.574459259259259,0.22494962962962967,39.62799999999999,54.810370370370364,27.77259259259259,106.0374074074074,38.63777777777778,46.19518518518518,70.27222222222223,6567506.333333333,505471.74074074073,0.23954074074074067,40.169259259259256
232,232,589.4112513393574,16876930.57142857,53645.28571428572,6513658.535714285,189514.5,204761.0357142857,104312.75,553765163.6071428,1771277.3214285714,33.357142857142854,24.821428571428573,57.25,54.107142857142854,0.46095785714285714,8.495142857142858,0.07718824999999999,5447.535714285715,43.13321428571429,52.14285714285715,7.906214285714285,3.695,2.0501071428571427,1.521535714285714,521838326.89285713,31.37857142857143,2.5455535714285715,0.22646785714285714,40.99799999999999,46.64928571428571,27.223571428571425,106.78964285714287,38.44607142857142,46.8175,71.02964285714286,6874305.607142857,525901.0357142857,0.20857857142857136,39.91357142857142
233,233,382.8967709752499,19568722.035714287,61153.32142857143,6759207.535714285,177261.7142857143,204476.92857142858,123160.75,468090663.28571427,2081034.6785714286,25.571428571428573,27.607142857142858,43.464285714285715,52.214285714285715,0.4486003571428571,8.260142857142855,0.06331967857142856,5670.857142857143,43.26892857142856,52.13250000000001,7.751928571428571,3.578214285714286,2.196642857142858,1.5438571428571426,533816653.89285713,30.606785714285714,2.563357142857143,0.23786142857142853,40.68407142857142,43.90464285714286,27.63892857142857,106.18285714285717,38.091785714285706,45.97999999999998,71.40714285714284,6866574.857142857,560949.7857142857,0.22641071428571422,41.57535714285712
234,234,530.7190823630715,22130968.10714286,58354.25,6598091.0,194814.5357142857,200121.0357142857,88692.85714285714,488610843.53571427,1691680.75,28.5,26.178571428571427,52.285714285714285,54.107142857142854,0.49966928571428576,8.665178571428573,0.06093307142857144,4996.5,43.1875,49.888928571428565,8.453750000000001,3.7146428571428567,2.2777857142857143,1.5314285714285714,545195295.5357143,28.58464285714285,2.5822249999999998,0.2443675,40.10178571428572,55.41321428571431,28.154285714285724,106.95785714285714,39.02214285714286,45.699999999999996,71.72535714285712,6669603.142857143,531975.0,0.18191428571428572,39.91571428571428
235,235,743.5224896473928,24070427.964285713,62248.46428571428,6033089.821428572,203697.85714285713,192566.39285714287,87485.89285714286,474700259.9285714,1942334.4285714286,25.892857142857142,27.535714285714285,58.214285714285715,55.464285714285715,0.4659010714285715,8.467428571428572,0.07041478571428572,5108.857142857143,43.18642857142858,51.78357142857144,9.1605,3.4685714285714293,2.1874999999999996,1.5437857142857143,514408096.78571427,30.562857142857144,2.5690428571428567,0.23031535714285714,41.963035714285716,50.33749999999999,28.968214285714286,105.74857142857145,38.797142857142866,46.77785714285715,70.23607142857144,6790878.714285715,545571.7142857143,0.21408214285714286,39.30821428571428
236,236,748.4570462545355,17697151.32142857,62485.07142857143,6240183.571428572,213458.82142857142,193970.4642857143,106925.64285714286,507556530.71428573,2370259.8214285714,26.357142857142858,23.0,49.785714285714285,57.714285714285715,0.6032232142857143,8.41392857142857,0.06222392857142857,5528.392857142857,43.16214285714286,50.494285714285716,9.032428571428571,3.7474999999999996,2.3389285714285712,1.5544642857142856,559788365.5,27.51678571428571,2.620053571428571,0.25180142857142856,38.96399999999999,46.2582142857143,27.125714285714288,106.56035714285713,38.17714285714286,45.71750000000001,72.34107142857144,6589134.821428572,616997.1785714285,0.19879285714285713,39.07857142857142
237,237,764.8559865956786,19067635.214285713,62499.28571428572,6191425.0,204119.14285714287,186984.2142857143,87829.46428571429,396922043.4285714,1869032.4642857143,28.5,26.0,47.17857142857143,55.107142857142854,0.47054214285714285,8.629749999999998,0.08325821428571425,5020.964285714285,43.048571428571435,53.21178571428572,8.247964285714286,3.8274999999999997,2.3147857142857142,1.5552857142857144,569998693.0357143,29.306428571428572,2.5716285714285716,0.26592071428571423,40.33821428571427,53.89392857142856,32.073571428571434,107.98964285714285,37.97857142857142,46.26321428571429,72.93571428571428,7020646.5,597580.2142857143,0.21358214285714286,39.402142857142856
238,238,379.4112694828572,21152301.32142857,57926.57142857143,6912737.428571428,241064.60714285713,183269.7857142857,90850.35714285714,458253810.5,2294629.0714285714,26.0,24.214285714285715,57.392857142857146,57.607142857142854,0.4667367857142856,8.64082142857143,0.06738067857142857,4838.428571428572,43.306785714285716,51.88,9.246678571428571,3.856785714285714,2.6591071428571422,1.5281785714285718,599149247.9642857,33.43071428571428,2.5588285714285712,0.26689071428571426,39.62585714285715,48.8075,29.04678571428571,107.86035714285711,40.13714285714286,46.140357142857155,71.53107142857144,6478929.678571428,468887.10714285716,0.21928214285714281,40.55678571428573
239,239,728.0246554778215,20060606.5,59010.75,5942297.321428572,213023.75,210755.82142857142,86158.96428571429,460383441.03571427,1851112.642857143,24.857142857142858,27.535714285714285,65.92857142857143,53.67857142857143,0.5630907142857142,8.666464285714286,0.06052728571428571,5908.714285714285,43.2125,52.202142857142846,8.117714285714284,3.9310714285714283,2.1658214285714283,1.551714285714286,613119852.1428572,29.67607142857143,2.584003571428571,0.26363,41.28078571428572,51.838571428571434,27.128214285714282,107.02678571428571,38.06071428571427,46.240357142857135,69.17964285714287,7568824.214285715,552194.7857142857,0.19578214285714288,40.21321428571428
240,240,662.5423399536428,22707109.75,72691.0,6362473.75,258881.42857142858,184132.0357142857,82341.96428571429,488512522.85714287,2201112.5714285714,28.678571428571427,28.142857142857142,56.07142857142857,52.75,0.5833271428571428,8.539642857142857,0.06979803571428572,4633.678571428572,43.29392857142858,52.240357142857135,7.65525,3.710714285714286,2.0594642857142857,1.5546071428571433,585535745.3214285,32.75857142857143,2.5746178571428575,0.20188250000000002,40.282642857142854,46.395357142857144,32.860357142857154,106.00750000000001,37.48642857142857,46.01785714285713,69.49464285714286,6019853.464285715,550674.3571428572,0.23193214285714284,39.81964285714285
241,241,384.7479202911071,18903107.67857143,60652.357142857145,6673161.214285715,233627.89285714287,180423.25,96254.03571428571,331160440.3214286,1903125.357142857,19.178571428571427,24.428571428571427,48.964285714285715,51.214285714285715,0.48274785714285723,8.681178571428573,0.06332971428571428,5007.285714285715,43.28464285714285,52.004999999999995,7.259714285714284,3.7839285714285715,1.9802857142857142,1.5685714285714287,531319457.21428573,30.633928571428573,2.5264964285714293,0.21898892857142857,41.669714285714285,56.27178571428573,28.71714285714285,107.30142857142857,38.53964285714286,46.017857142857146,69.75357142857145,5976973.928571428,539534.3928571428,0.22925,40.82857142857143
242,242,441.2453639816428,17300318.89285714,64714.57142857143,6414672.464285715,163900.5,160319.9642857143,110366.42857142857,399273453.9285714,2026003.0,27.071428571428573,26.857142857142858,48.142857142857146,54.357142857142854,0.486835,8.471714285714285,0.07262835714285713,5415.0,43.15749999999999,51.629642857142855,6.983785714285714,4.138214285714286,2.4415357142857137,1.5468571428571427,564326154.2142857,30.04214285714286,2.497342857142857,0.17869785714285716,40.341321428571426,47.22535714285715,25.664642857142862,107.06464285714286,38.37464285714285,46.02249999999999,70.26571428571428,7446577.642857143,467133.3214285714,0.19269999999999995,40.72428571428572
243,243,746.244822947,21565188.85714286,60272.53571428572,7806471.642857143,237840.42857142858,166060.39285714287,100549.60714285714,477509676.6785714,1846710.7142857143,25.714285714285715,24.464285714285715,58.607142857142854,58.464285714285715,0.47901464285714296,8.895714285714286,0.07667060714285714,5534.714285714285,43.01142857142857,51.50642857142857,8.62332142857143,3.6939285714285712,1.971464285714286,1.551607142857143,517591101.03571427,32.08464285714286,2.540989285714286,0.22156928571428572,39.684714285714286,53.3507142857143,27.493571428571425,104.20642857142856,39.37321428571429,46.04964285714285,69.64892857142857,6433387.571428572,534391.7142857143,0.19466785714285714,40.73964285714286
244,244,437.88059325357136,19716077.464285713,49684.642857142855,6682738.285714285,235366.5357142857,150999.4642857143,85626.57142857143,473706657.0714286,2009581.0357142857,22.892857142857142,20.607142857142858,58.142857142857146,55.892857142857146,0.4819235714285714,8.33375,0.0738977142857143,6353.642857142857,43.350357142857135,50.540000000000006,10.203821428571427,3.7564285714285712,2.8899285714285723,1.5404642857142854,652649494.5714285,30.795357142857146,2.510235714285714,0.19563178571428574,40.26639285714284,46.63071428571429,31.248214285714283,107.9117857142857,37.673928571428576,46.32571428571429,71.59107142857144,7262568.142857143,527832.1071428572,0.22669642857142858,41.66357142857144
245,245,460.07894267225004,18514479.42857143,62415.42857142857,7505511.857142857,227931.14285714287,217322.57142857142,108320.75,502234646.25,1769957.4285714286,26.285714285714285,20.5,54.857142857142854,52.035714285714285,0.5119560714285714,8.538928571428574,0.06201539285714285,5205.857142857143,43.27785714285714,49.956071428571434,7.729000000000001,4.0325,2.0260357142857144,1.5410000000000004,561453654.6428572,30.344285714285714,2.604892857142857,0.24451535714285716,39.54360714285714,46.90249999999999,26.87571428571428,104.75071428571428,39.84821428571429,45.856428571428566,70.1482142857143,6386562.785714285,539897.9285714285,0.21080714285714292,39.47642857142857
246,246,427.6260350452857,21462852.035714287,62152.46428571428,6342591.107142857,211476.82142857142,178474.67857142858,88104.25,452934613.71428573,2202093.1071428573,25.607142857142858,23.821428571428573,56.142857142857146,56.607142857142854,0.4952046428571429,8.366821428571429,0.0661362857142857,5264.178571428572,43.106785714285714,50.22107142857142,8.813249999999998,3.795000000000001,1.9896785714285712,1.5489999999999997,557815711.1428572,29.375357142857148,2.561264285714286,0.19995571428571426,39.538,51.155714285714296,31.816071428571426,105.64999999999998,38.18285714285714,46.363214285714285,71.74357142857143,6205772.071428572,554724.9642857143,0.20332857142857144,41.07678571428571
247,247,717.1843704813215,18590929.964285713,70449.78571428571,6430646.5,227475.14285714287,202551.67857142858,98024.17857142857,411331591.60714287,1938371.5,25.392857142857142,29.178571428571427,63.285714285714285,54.964285714285715,0.47946464285714285,8.793178571428571,0.06152042857142857,5961.571428571428,43.02749999999999,51.704999999999984,7.727357142857144,3.7057142857142855,2.3785,1.5557857142857139,538875570.9285715,30.856785714285714,2.6124392857142857,0.22698178571428573,40.73667857142856,53.98142857142857,31.610714285714288,105.77035714285712,38.92857142857143,46.086071428571415,71.38214285714285,6674411.892857143,516589.46428571426,0.22269285714285716,39.46964285714286
248,248,643.4197626674643,21111610.10714286,54363.0,5621458.892857143,259335.7142857143,203193.9642857143,87096.92857142857,461848175.1785714,2207881.5714285714,23.571428571428573,21.071428571428573,57.92857142857143,56.92857142857143,0.5247485714285715,8.604607142857143,0.06514757142857143,5542.892857142857,43.134642857142865,50.71999999999999,8.825071428571425,4.0575,2.5847857142857142,1.5510714285714287,530312558.89285713,29.87285714285714,2.5374035714285723,0.23954000000000003,40.87942857142857,51.86071428571428,30.805714285714284,106.32821428571432,38.95249999999999,46.4032142857143,69.44892857142857,7536013.75,521795.28571428574,0.19960357142857146,38.75428571428572
249,249,491.0791833787143,20714209.285714287,53165.607142857145,6262096.821428572,253327.39285714287,151734.60714285713,87202.92857142857,403826922.39285713,1829408.7857142857,22.857142857142858,29.178571428571427,58.357142857142854,52.42857142857143,0.4241817857142856,8.734,0.07957335714285714,5857.821428571428,43.28107142857142,50.85142857142858,7.534928571428572,3.923571428571429,2.4243214285714285,1.571535714285714,526477340.03571427,30.994999999999997,2.5983071428571427,0.23065107142857147,39.72435714285714,49.00178571428571,27.452499999999997,107.42964285714285,39.83428571428572,46.037142857142854,70.07214285714286,7241967.25,535554.3214285715,0.20744642857142856,39.76285714285715
250,250,588.7248538355,19015150.60714286,62695.5,6788947.0,213453.60714285713,200346.85714285713,98775.92857142857,394073396.9285714,2115969.285714286,22.5,25.214285714285715,60.25,51.42857142857143,0.4893396428571428,8.467535714285715,0.07433089285714287,5411.035714285715,43.03892857142858,50.74071428571428,7.798642857142857,3.3839285714285716,2.0174285714285713,1.5156785714285717,555269333.75,29.94357142857143,2.5717857142857143,0.23076428571428567,40.46907142857143,49.03214285714286,31.26642857142857,103.98428571428569,38.52750000000001,45.79142857142857,71.42571428571429,6721500.071428572,513006.4285714286,0.20955357142857145,39.54321428571428
